Place ID,Name,Latitude,Longitude,Rating,Number of Reviews,Price Level,Address
ChIJif7eHvWFrTARXWL6rQyrAz0,মেসার্স আবুল কালাম ট্রেডার্স,21.6530087,92.31476769999999,0,,,"M837+6W2, Alikadam, Bangladesh"
ChIJFYKJDgCFrTARn1780KuS-9w,ভাই ভাই হোটেল,21.6530087,92.31476769999999,0,,,"M837+6W2, Alikadam, Bangladesh"
ChIJeV78aIWFrTARAAlHKV4emsc,Matamohuri Restaurant,21.6525723,92.31925889999999,0,,,"M839+2PC, Alikadam, Bangladesh"
ChIJLxEOyDiFrTARr57q8fVSk9E,Makka Hotel & Restaurant/ মক্কা হোটেল এন্ড রেস্টুরেন্টে,21.6523589,92.31965420000002,3.5,4.0,,"M829+WPM, Alikadam, Bangladesh"
ChIJ5fdxM0-FrTARro95dq6VYNY,লোহাগাড়া হোটেল,21.6558393,92.31156829999999,3,3.0,,"M846+8JP, Lama - Alikadam Rd, Alikadam, Bangladesh"
ChIJGwETa_CFrTAR71gWoJMDGzw,Nayapara Bazar,21.6530087,92.31476769999999,0,,,"M837+6W2, Alikadam, Bangladesh"
ChIJ3WKyIUyFrTARtSOu-R_k06Y,জাহাঙ্গীর হোটেল এন্ড ভাতঘর,21.6558903,92.31204199999999,3.2,5.0,,"M846+8RM, Bus Stand, Alikadam, Bangladesh"
ChIJC5s10tADVDcRM5Nq2cjg1OM,SARAIL UPAZILA,24.0744639,91.1113134,4.3,3.0,,"34F6+QGP, Sarail, Bangladesh"
ChIJUSxcJh0DVDcRJ0EJqPdRQKU,Khanar Khajana,24.0732735,91.1125438,4.7,6.0,,"34F7+823, Dewan Habeli, Sarail, Bangladesh"
ChIJKaXvbr0DVDcRj2vL_KZbe1c,Malaysia Food,24.0744639,91.11131349999999,5,4.0,,"34F6+QGP tower, Sarail, Bangladesh"
ChIJk1SP2gIDVDcR_72nNFHeS2I,Shamim hause,24.0743612,91.11112849999999,0,,,"Sarail 3430, Bangladesh"
ChIJm75NCBoDVDcRo8WWSzW7GM8,নান্না বিরিয়ানি,24.0744851,91.11102439999999,0,,,"34F6+QCV, Sarail, Bangladesh"
ChIJCSmPHj4DVDcRoUlbCw8XT10,Arab & Arham Food Corner,24.0748323,91.111772,0,,,"Brahmanbaria District, Sarail 3430, Bangladesh"
ChIJ5xxw6GsDVDcRjqc-hNHl9i0,Adda Ghor,24.0746428,91.1121115,5,1.0,,"SOKAL BAZAR, Sarail 3430, Bangladesh"
ChIJBT340EEDVDcRGrKIlfl5Vpw,QUICK FOOD EXPRESS,24.0706962,91.116394,2.3,3.0,,"34C8+6HR, R220, Sarail, Bangladesh"
ChIJ9eweZ1QDVDcRuG9lMEg4I28,AG food Sarail,24.0710262,91.1144879,4.2,5.0,,"34C7+9QH, Girls School Rd, Sarail, Bangladesh"
ChIJE6XVhykDVDcRfdx04vsTqmE,Cafe Samad Restaurant & Biriyani House,24.0711857,91.11678259999999,3.8,4.0,,"34C8+FP8, R220, Sarail, Bangladesh"
ChIJFTfu1UcDVDcROUFcMM_e0Uc,Hazi Biriyani House,24.0706491,91.11398129999999,2,2.0,,"34C7+7J4, Sarail, Bangladesh"
ChIJb5n9TA0DVDcRrR8gesCXs2Q,আরব আরহাম ফুড কর্নার,24.0720721,91.1130045,0,,,"উপজেলা গেইটের বিপরীত পাশে, সরাইল 3430, Bangladesh"
ChIJMwofeXkDVDcREOqPWLQDbEc,Decent Food,24.0730452,91.11269,0,,,"34F7+63H, Unnamed Road, Sarail, Bangladesh"
ChIJbaJfdACfrTARofxK_7rUjH0,Ching klim Restaurants,21.7776495,92.1958588,0,,,"Q5HW+385 Ching klim Restaurants.Mirinja, Lama, Bangladesh"
ChIJDzL5OLmfrTARz-oQF0zMfOM,Food Hill,21.7720884,92.1966558,3.8,6.0,,"Q5CW+VH8, Lama, Bangladesh"
ChIJhQZ-ItafrTAR_449Iymi5UI,Maa Studio B,21.7739055,92.19689169999999,0,,,"Q5FW+HQ6, চট্টগ্রাম 4640, Bangladesh"
ChIJHYiNr-ierTAR5XPo-gRHRe4,কুটুমবাড়ী রেস্টুরেন্ট,21.7761066,92.19474169999999,3.6,90.0,2.0,"Upazila Road Infront of Court, Q5GV+CVX, লামা 4640, Bangladesh"
ChIJNTCGMJifrTARW8WZEwMeEgc,LFC,21.7773355,92.1941968,4.2,6.0,,"Q5GV+WMP, Lama - Ruposhi Para Road, Lama, Bangladesh"
ChIJ7Sa3OIKfrTARXly_6d2NSHQ,রুপা হোটেল এন্ড রেস্টুরেন্ট,21.7766656,92.19474049999999,0,,,"Q5GV+MV9, Lama, Bangladesh"
ChIJcTGWaACfrTARDgfRyGq5LwQ,আল মদিনা হোটেল অ্যান্ড রেস্তোরাঁ,21.7739055,92.19689169999999,0,,,"Q5FW+HQ6 ইয়াংছা বাজার, Lama, Bangladesh"
ChIJ86LoUO-erTAR9KsMpOFhkrA,চৌরঙ্গী হোটেল এন্ড রেস্টুরেন্ট,21.7773667,92.19457269999999,3.9,12.0,,"Lama - Sualok Road, Lama, Bangladesh"
ChIJU6Vn3uifrTARrLVNTkTRvRU,New Bonorupa Hotel,21.7778256,92.1950843,0,,,"Q5HW+42P, Lama, Bangladesh"
ChIJGwxpEl6frTARNLZEC9X14aY,মেহমান হোটেল,21.7765257,92.19465099999999,5,1.0,,"Q5GV+HVJ, Lama, Bangladesh"
ChIJbwPigPSfrTARnpJKq0hKbXY,ক্যান্টিন,21.7771048,92.1899885,4.8,8.0,,"Q5GQ+RXX, Bangladesh"
ChIJT6hf9eierTAR3jQiHiULy_w,Bismillaah Rice House,21.7738453,92.19542029999999,2.4,9.0,,"Q5FW+G5M, Lama, Bangladesh"
ChIJReNGTACfrTARhz2xY0P0C_0,হোটেল নিরিবিলি,21.7760649,92.1946165,0,,,"Q5GV+CVG, Lama, Bangladesh"
ChIJvyGsUu-erTAR1BcLfk35DZs,Arambag Hotel,21.7768037,92.19470109999999,4.2,9.0,,"লামা-আলীকদম রোড লামা বাজার,২নং ওয়ার্ড, লামা পৌরসভা লামা উপজেলা, বান্দরবান জেলা, চট্টগ্রাম বিভাগ।, Lama 4640, Bangladesh"
ChIJ_62pZACfrTARUTp_wflBvmw,হোটেল আমিরাবাদ,21.7771569,92.1949944,0,,,"Lama Bazar, Lama, Bangladesh"
ChIJqba8dhCfrTAReizvE_IiZ_I,ম্রো হোটেল,21.7766656,92.19474049999999,0,,,"Q5GV+MV9, Lama, Bangladesh"
ChIJITRMuqxjrTAR9C6B0W0H57w,Swe Yadong Resort,22.0554765,92.3986731,0,,,"394X+5FV, Bangladesh"
ChIJM59SXHRrrTARZaZG-DQwp4E,Ree Song Song,22.1992473,92.22191459999999,3.8,107.0,,"56XC+MRM, Bandarban, Bangladesh"
ChIJ89dV6BNrrTARB0kDCiY7wtg,JUMMO RESTAURANT,22.1994336,92.2211705,3.4,77.0,,"56XC+QFF, Unnamed Road, Bandarban, Bangladesh"
ChIJjzOoDjVrrTARG-fQgeyOzwg,Shwe restaurant,22.199217,92.22165199999999,5,1.0,,"56XC+PJ9, Bandarban, Bangladesh"
ChIJ7VN8CJ5rrTARgTVzjR-X9ck,পোয়েদাং restaurant,22.1998022,92.2203543,5,2.0,,"662C+35J, Bandarban, Bangladesh"
ChIJ49sdlCNqrTARf7OODfaHy8U,তাজিংডং রেস্তোরাঁ,22.1947628,92.2170191,3.7,731.0,2.0,"Bandarban District, Bandarban, Bangladesh"
ChIJK0oLu_BrrTARGIK5owIzzZU,Re Khyaing,22.1993423,92.22193729999999,4,190.0,2.0,"56XC+PQW, Bandarban, Bangladesh"
ChIJq1jf0htrrTAR3yqagqu-jqk,পিরিতি রেস্টুরেন্ট,22.1993808,92.22169760000001,4.5,2.0,,"56XC+QM4, Bandarban, Bangladesh"
ChIJr1JojJxrrTARArovk8NSAwM,Zafran Restaurant,22.1966833,92.2175168,4.3,3.0,,"Central Masjid Road, বান্দরবন বাজার জামে মসজিদ, বান্দরবান, Bangladesh"
ChIJJT5uXFhrrTAR0XUmvVS6XeU,জাফরান রেস্তোরাঁ,22.1965102,92.21879539999999,3.7,16.0,,"56W9+JG3, Bandarban, Bangladesh"
ChIJN2SWT_trrTAR-JVhitjy1ls,တို့ဇား ထမောင်း ခိုင်,22.1993973,92.22154189999999,5,2.0,,"56XC+QJF, Bandarban, Bangladesh"
ChIJ-yQBALtrrTARbWnSvNnIKdQ,Hill's Dine,22.1926374,92.2154731,4.7,177.0,,"Opposite of bandarban University market, bandarban Pourashova, Bandarban sadar 4600, Bangladesh"
ChIJR1oMYfFrrTAREM2Tr4Pm33Q,Cafeteria,22.1989239,92.2193242,4.5,2.0,,"56X9+HPG, Bandarban 4600, Bangladesh"
ChIJRfwTRwFrrTARnuQMysi1B5o,শুভ সকাল চটপটি হাউস,22.1923942,92.2171666,5,3.0,,"56R8+WVJ, Bandarban, Bangladesh"
ChIJr-BJ5xhrrTARq6UMQG5Lq1s,Hebaang Restaurant (হেবাং রেষ্টুরেন্ট),22.1935628,92.2187476,4,2.0,,"Aprumong karbari market, Bandarban, Bangladesh"
ChIJLRxJfQBrrTARgwLYxfc55lM,ঢাকা কাচ্চি ডাইন,22.1967549,92.2174201,5,1.0,,"Bandarban Bazar Jame Masjid, Bandarban, Bangladesh"
ChIJMwL01_BrrTARI6fjn4f2fc0,Green Rose Restaurant and Biriani House(গ্রীন রোজ রেস্টুরেন্ট এবং বিরানি হাউজ),22.1905084,92.2152605,4,1.0,,"56R8+642, Bandarban, Bangladesh"
ChIJbx1sBkxrrTARId0XL3b1aP8,Lablu's Kitchen with Lawbiot,22.1994353,92.2209677,4.5,51.0,,"Bandarban, Bangladesh"
ChIJy-Y_2ntrrTARTTydPnzN3iw,Jojo' mundi and kabab,22.1986028,92.22149539999999,3.5,4.0,,"56XC+CHQ, Unnamed Road, Bandarban, Bangladesh"
ChIJ1aOdAyBqrTARj_X3c62LfG4,বংড লুডুস হাউস,22.1991231,92.22320669999999,3.5,10.0,,"56XF+M74, Bandarban, Bangladesh"
ChIJ2dhIK0xrrTARphP2I-bu0IU,Ovi Hotel and resturent,22.1931972,92.2178667,5,1.0,,"56V9+74Q, Thana Rd, Bandarban, Bangladesh"
ChIJu0nZAcprrTARONzGPafIAts,zovi restaurant,22.1900049,92.21873219999999,3.8,11.0,,"56R9+2F5, Banorupa Para Rd, Bandarban, Bangladesh"
ChIJQzrZKyBqrTARHabgNrVxQgI,Tohzah Restaurant,22.1993961,92.22155090000001,3.7,134.0,1.0,"56XC+QJ3, Bandarban, Bangladesh"
ChIJrRAeewBrrTARUPpq0pX4pYE,Al Aqsa returent,22.1900124,92.21870849999999,4.8,5.0,,"56R9+2F5, Banorupa Para Rd, Bandarban, Bangladesh"
ChIJ2wiPhJhrrTARpxKjtF6kyPk,Hill View Restaurant,22.1898837,92.2148588,3.8,334.0,,"Main station road, Bandarban 4200, Bangladesh"
ChIJVVsEoE5rrTARCnGTUmYo2UU,Al Madina Restaurent,22.1935628,92.2187476,3,1.0,,"56V9+CFH, Roanchhari Bazar Road, Bandarban 4610, Bangladesh"
ChIJtVOQSpZrrTARXK-UutURFRo,Thwe moii restaurant,22.1992294,92.22159230000001,0,,,"56XC+PJ9, Bandarban, Bangladesh"
ChIJE8As1_lrrTARBP72Nh7lJxo,Hotel A Amirabad,22.1965316,92.2182435,3.8,213.0,,"Bazer, 3 No. Goli Rd, Bandarban 4600, Bangladesh"
ChIJvxlygBNrrTARD8rg_0Vi7O0,zam zam hotel resturant and birani how's,22.1943218,92.2192922,5,1.0,,"Bandarban sadr Bandarban sadr Bandarban sadr Bandarban sadr, 56V9+PPJ, Bandarban 4600, Bangladesh"
ChIJYfpU-iFqrTARSeHMOY1m7yg,Ching Restaurant(Mundi Shop),22.198949,92.21920089999999,4.6,13.0,,"56X9+HMG, Bandarban, Bangladesh"
ChIJzZtMKiBqrTARsgZsDoNdG2o,New Bomangthang Restaurant,22.1993307,92.22141619999999,4.1,14.0,1.0,"56XC+PHF, Bandarban, Bangladesh"
ChIJP8rUullrrTAR9qz5K34uvBs,Tojah Mundi and Kabab House,22.1993307,92.22281579999999,3.7,3.0,,"56XF+P4Q, Bandarban, Bangladesh"
ChIJOVwF71ZrrTAR9o2y1o2qe34,হিলপার্ক রেস্তোরাঁ এন্ড বিরাণী হাউস,22.1968174,92.21758919999999,4.3,3.0,,"56W9+P2Q, Kacha Bajar Rd, Bandarban, Bangladesh"
ChIJB_lkmCFqrTARlRaJPtEpDiI,Choruivati Restaurant,22.197308,92.2200277,3.7,186.0,,"56WC+W27, Bandarban, Bangladesh"
ChIJ_QoMOABrrTARQWOmf8LSFVw,Garden City Restaurant,22.1899287,92.21911899999999,4.3,3.0,,"56Q9+XMF, Bandarban, Bangladesh"
ChIJiU15WNhrrTARsL7q1kRsZHo,Hill's Kitchen,22.194433,92.21982779999999,3.8,34.0,,"Bandarban, Bangladesh"
ChIJn1rRLyBqrTARCIbBXe4BKgI,Kong Rong Mundi Restaurent,22.1987806,92.22164339999999,3.9,79.0,1.0,"56XC+GM7, Bandarban, Bangladesh"
ChIJ6ZajunxrrTARvqiiwiHYiFM,Govinda's Restaurant,22.196164,92.21782999999999,3.9,16.0,,"56W9+F4P, Bandarban, Bangladesh"
ChIJzSARfyFqrTAR1PKUkmRapTA,Kazifarms Kitchen,22.1963902,92.2189556,4,17.0,,"Holding: R/49B Mosjid Rd, Bandarban 4600, Bangladesh"
ChIJoctLJ2FrrTARMsRRuqQ6_04,Daruchini restaurant,22.192033,92.2152243,4.7,3.0,,"Sadar Rd, Bandarban, Bangladesh"
ChIJP0LddsVrrTARCRLfPbsMcic,Block Leader Mundi House,22.1989863,92.2211183,5,1.0,,"56XC+HCX, Bandarban, Bangladesh"
ChIJW8L5IebrrTARwzqTD1O2gg8,Papri Eco Restaurant | পাপড়ি ইকো রেস্টুরেন্ট,21.4239821,92.1730348,5,8.0,,"C5FF+FJG, Naikhongchari, Bangladesh"
ChIJFxoE-pzrrTAR99-84KlPc-s,Cafe 13 Restaurant,21.4269596,92.17563319999999,5,2.0,,"C5GG+Q7M, Naikhongchari, Bangladesh"
ChIJqaqqauXqrTARsYFUKBtxJ8o,Al Amin Resturent And Sweetmeet,21.4269597,92.17563319999999,5,1.0,,"C5GG+Q7M, main road, Naikhongchari, Bangladesh"
ChIJwfKE6ejrrTARkrzzkGpQgNo,Mawa Restaurant,21.4225803,92.17222389999999,4.5,2.0,,"লেকের পাড়, Naikhongchari, Bangladesh"
ChIJJ5Tq-E7rrTARw6C21k34KQc,আল হাবীব রেস্টুরন্ট এন্ড বিরানি হাউস,21.428407,92.17448379999999,4.7,3.0,,"C5HF+9QJ, Naikhongchari, Bangladesh"
ChIJUV_TFEfrrTARHgdmMDI4DOU,পাহাড়ি মুসাফির রেস্টুরেন্ট,21.4225479,92.1721903,5,1.0,,"C5FC+2VF, Naikhongchari, Bangladesh"
ChIJLzDrdUHrrTAR7LR5rHVw384,Hotel Al Amin,21.4283674,92.17958419999999,5,2.0,,"C5HH+8RW, Naikhongchari, Bangladesh"
ChIJ_SyxKavrrTARUtmruIvvMhY,"কুটুমবাড়ি রেষ্টুরেন্ট,KUTUMBARI RESTAURANT",21.4289024,92.17938099999999,4.4,24.0,,"Upazila Kobir tawar, Naikhongchari 4660, Bangladesh"
ChIJtTMQ5rbrrTAR-cCQG9cyr_M,অতিথি রেস্টুরেন্ট উপবন নাইক্ষংছড়ি পর্যটন কেন্দ্র,21.4228584,92.1722523,5,2.0,,"C5FC+4WR, Naikhongchari, Bangladesh"
ChIJWSUS_ZTrrTARor2RbCz75w0,Nafi Hotel & Restaurant,21.4269597,92.17563319999999,0,,,"Bangladesh-Myanmar Friendship Road, Betbunia Bazar, Ghumdhum, C5GG+Q7M, নাইক্ষ্যংছড়ি উপজেলা, Bangladesh"
ChIJ6YkXpFvrrTAR1L8YMVAf2ZU,Maira Digital Resturant,21.4264998,92.17598599999999,5,1.0,,"C5GG+H9X, Unnamed Road, Naikhongchari, Bangladesh"
ChIJdxb6zrXrrTARQr6E1nkAKWY,জিয়া হোটেল,21.4275004,92.18048499999999,2.5,2.0,,"C5HJ+258, Naikhongchari, Bangladesh"
ChIJb7mYIEvrrTAROgO6LIeLDA0,Kalam stor,21.4269698,92.17568720000001,0,,,"Bangladesh, Naikhongchari 4660, Bangladesh"
ChIJ3aVPRabrrTAROEUeFT02s9o,Lake View Restaurent,21.4227513,92.17333430000001,0,,,"C5FC+2VH, Naikhongchari, Bangladesh"
ChIJ0UFMpinrrTARL7SxTvMuXEQ,Hotel Alhabib,21.4291213,92.1741646,0,,,"C5HF+PM9, Naikhongchari, Bangladesh"
ChIJXwxHUP_rrTAR9IwUOQdSNK4,Shofi Pultree Chicken Store,21.4271032,92.1804423,0,,,"C5GJ+R5W, Naikhongchari 4660, Bangladesh"
ChIJM59SXHRrrTARZaZG-DQwp4E,Ree Song Song,22.1992473,92.22191459999999,3.8,107.0,,"56XC+MRM, Bandarban, Bangladesh"
ChIJ89dV6BNrrTARB0kDCiY7wtg,JUMMO RESTAURANT,22.1994336,92.2211705,3.4,77.0,,"56XC+QFF, Unnamed Road, Bandarban, Bangladesh"
ChIJjzOoDjVrrTARG-fQgeyOzwg,Shwe restaurant,22.199217,92.22165199999999,5,1.0,,"56XC+PJ9, Bandarban, Bangladesh"
ChIJ7VN8CJ5rrTARgTVzjR-X9ck,পোয়েদাং restaurant,22.1998022,92.2203543,5,2.0,,"662C+35J, Bandarban, Bangladesh"
ChIJ49sdlCNqrTARf7OODfaHy8U,তাজিংডং রেস্তোরাঁ,22.1947628,92.2170191,3.7,731.0,2.0,"Bandarban District, Bandarban, Bangladesh"
ChIJK0oLu_BrrTARGIK5owIzzZU,Re Khyaing,22.1993423,92.22193729999999,4,190.0,2.0,"56XC+PQW, Bandarban, Bangladesh"
ChIJq1jf0htrrTAR3yqagqu-jqk,পিরিতি রেস্টুরেন্ট,22.1993808,92.22169760000001,4.5,2.0,,"56XC+QM4, Bandarban, Bangladesh"
ChIJr1JojJxrrTARArovk8NSAwM,Zafran Restaurant,22.1966833,92.2175168,4.3,3.0,,"Central Masjid Road, বান্দরবন বাজার জামে মসজিদ, বান্দরবান, Bangladesh"
ChIJJT5uXFhrrTAR0XUmvVS6XeU,জাফরান রেস্তোরাঁ,22.1965102,92.21879539999999,3.7,16.0,,"56W9+JG3, Bandarban, Bangladesh"
ChIJN2SWT_trrTAR-JVhitjy1ls,တို့ဇား ထမောင်း ခိုင်,22.1993973,92.22154189999999,5,2.0,,"56XC+QJF, Bandarban, Bangladesh"
ChIJ-yQBALtrrTARbWnSvNnIKdQ,Hill's Dine,22.1926374,92.2154731,4.7,177.0,,"Opposite of bandarban University market, bandarban Pourashova, Bandarban sadar 4600, Bangladesh"
ChIJR1oMYfFrrTAREM2Tr4Pm33Q,Cafeteria,22.1989239,92.2193242,4.5,2.0,,"56X9+HPG, Bandarban 4600, Bangladesh"
ChIJRfwTRwFrrTARnuQMysi1B5o,শুভ সকাল চটপটি হাউস,22.1923942,92.2171666,5,3.0,,"56R8+WVJ, Bandarban, Bangladesh"
ChIJr-BJ5xhrrTARq6UMQG5Lq1s,Hebaang Restaurant (হেবাং রেষ্টুরেন্ট),22.1935628,92.2187476,4,2.0,,"Aprumong karbari market, Bandarban, Bangladesh"
ChIJLRxJfQBrrTARgwLYxfc55lM,ঢাকা কাচ্চি ডাইন,22.1967549,92.2174201,5,1.0,,"Bandarban Bazar Jame Masjid, Bandarban, Bangladesh"
ChIJMwL01_BrrTARI6fjn4f2fc0,Green Rose Restaurant and Biriani House(গ্রীন রোজ রেস্টুরেন্ট এবং বিরানি হাউজ),22.1905084,92.2152605,4,1.0,,"56R8+642, Bandarban, Bangladesh"
ChIJbx1sBkxrrTARId0XL3b1aP8,Lablu's Kitchen with Lawbiot,22.1994353,92.2209677,4.5,51.0,,"Bandarban, Bangladesh"
ChIJy-Y_2ntrrTARTTydPnzN3iw,Jojo' mundi and kabab,22.1986028,92.22149539999999,3.5,4.0,,"56XC+CHQ, Unnamed Road, Bandarban, Bangladesh"
ChIJ1aOdAyBqrTARj_X3c62LfG4,বংড লুডুস হাউস,22.1991231,92.22320669999999,3.5,10.0,,"56XF+M74, Bandarban, Bangladesh"
ChIJ2dhIK0xrrTARphP2I-bu0IU,Ovi Hotel and resturent,22.1931972,92.2178667,5,1.0,,"56V9+74Q, Thana Rd, Bandarban, Bangladesh"
ChIJu0nZAcprrTARONzGPafIAts,zovi restaurant,22.1900049,92.21873219999999,3.8,11.0,,"56R9+2F5, Banorupa Para Rd, Bandarban, Bangladesh"
ChIJrRAeewBrrTARUPpq0pX4pYE,Al Aqsa returent,22.1900124,92.21870849999999,4.8,5.0,,"56R9+2F5, Banorupa Para Rd, Bandarban, Bangladesh"
ChIJ2wiPhJhrrTARpxKjtF6kyPk,Hill View Restaurant,22.1898837,92.2148588,3.8,334.0,,"Main station road, Bandarban 4200, Bangladesh"
ChIJQzrZKyBqrTARHabgNrVxQgI,Tohzah Restaurant,22.1993961,92.22155090000001,3.7,134.0,1.0,"56XC+QJ3, Bandarban, Bangladesh"
ChIJVVsEoE5rrTARCnGTUmYo2UU,Al Madina Restaurent,22.1935628,92.2187476,3,1.0,,"56V9+CFH, Roanchhari Bazar Road, Bandarban 4610, Bangladesh"
ChIJtVOQSpZrrTARXK-UutURFRo,Thwe moii restaurant,22.1992294,92.22159230000001,0,,,"56XC+PJ9, Bandarban, Bangladesh"
ChIJE8As1_lrrTARBP72Nh7lJxo,Hotel A Amirabad,22.1965316,92.2182435,3.8,213.0,,"Bazer, 3 No. Goli Rd, Bandarban 4600, Bangladesh"
ChIJvxlygBNrrTARD8rg_0Vi7O0,zam zam hotel resturant and birani how's,22.1943218,92.2192922,5,1.0,,"Bandarban sadr Bandarban sadr Bandarban sadr Bandarban sadr, 56V9+PPJ, Bandarban 4600, Bangladesh"
ChIJYfpU-iFqrTARSeHMOY1m7yg,Ching Restaurant(Mundi Shop),22.198949,92.21920089999999,4.6,13.0,,"56X9+HMG, Bandarban, Bangladesh"
ChIJzZtMKiBqrTARsgZsDoNdG2o,New Bomangthang Restaurant,22.1993307,92.22141619999999,4.1,14.0,1.0,"56XC+PHF, Bandarban, Bangladesh"
ChIJP8rUullrrTAR9qz5K34uvBs,Tojah Mundi and Kabab House,22.1993307,92.22281579999999,3.7,3.0,,"56XF+P4Q, Bandarban, Bangladesh"
ChIJOVwF71ZrrTAR9o2y1o2qe34,হিলপার্ক রেস্তোরাঁ এন্ড বিরাণী হাউস,22.1968174,92.21758919999999,4.3,3.0,,"56W9+P2Q, Kacha Bajar Rd, Bandarban, Bangladesh"
ChIJB_lkmCFqrTARlRaJPtEpDiI,Choruivati Restaurant,22.197308,92.2200277,3.7,186.0,,"56WC+W27, Bandarban, Bangladesh"
ChIJ_QoMOABrrTARQWOmf8LSFVw,Garden City Restaurant,22.1899287,92.21911899999999,4.3,3.0,,"56Q9+XMF, Bandarban, Bangladesh"
ChIJiU15WNhrrTARsL7q1kRsZHo,Hill's Kitchen,22.194433,92.21982779999999,3.8,34.0,,"Bandarban, Bangladesh"
ChIJn1rRLyBqrTARCIbBXe4BKgI,Kong Rong Mundi Restaurent,22.1987806,92.22164339999999,3.9,79.0,1.0,"56XC+GM7, Bandarban, Bangladesh"
ChIJ6ZajunxrrTARvqiiwiHYiFM,Govinda's Restaurant,22.196164,92.21782999999999,3.9,16.0,,"56W9+F4P, Bandarban, Bangladesh"
ChIJzSARfyFqrTAR1PKUkmRapTA,Kazifarms Kitchen,22.1963902,92.2189556,4,17.0,,"Holding: R/49B Mosjid Rd, Bandarban 4600, Bangladesh"
ChIJoctLJ2FrrTARMsRRuqQ6_04,Daruchini restaurant,22.192033,92.2152243,4.7,3.0,,"Sadar Rd, Bandarban, Bangladesh"
ChIJP0LddsVrrTARCRLfPbsMcic,Block Leader Mundi House,22.1989863,92.2211183,5,1.0,,"56XC+HCX, Bandarban, Bangladesh"
ChIJAbvHtCZqrTARSxVK7OpIyQA,Feast Restaurant,22.1903768,92.21498099999999,3.4,69.0,2.0,"56R7+5X5, Islampur Rd, Bandarban, Bangladesh"
ChIJq6qqqiZqrTARwNbbqsom--M,Sompriti Restaurant,22.1935628,92.2187476,0,,,"Maddhyam Para, 56V9+CFH, বান্দরবান, Bangladesh"
ChIJFQbx5iFqrTARRyXjJVwnVlc,Food Place,22.199041,92.21973269999999,3.6,57.0,,"56X9+HWR FOOD PLACE, Bandarban, Bangladesh"
ChIJOfeIht1rrTARedzozyzZ5Mo,Cup of Joy,22.1938771,92.21519189999999,4.1,186.0,,"Sadar Rd, Bandarban, Bangladesh"
ChIJSy1-aCFqrTARND2zswqRqKU,Samiya Cooling Corner,22.195182,92.2193951,4,2.0,,"56W9+3PQ, Bandarban, Bangladesh"
ChIJm1weVudrrTAR0vEv8i11TZ4,Sai Cuisine,22.1990408,92.22326749999999,3.9,14.0,,"Ujani para, 5no. Word (Nearby Family Planning officia), Bandarban 4600, Bangladesh"
ChIJwdZf0tdrrTARrV5UAzUVi1E,New Poushe Restaurant,22.1968173,92.2175893,3,4.0,,"56W9+P2G, Bandarban, Bangladesh"
ChIJbTt31yFqrTARck1FSwiXiEk,Lobiot Restaurant,22.1994035,92.2207071,3.7,6.0,,"56XC+Q7G, Bandarban, Bangladesh"
ChIJ02IelRtrrTARN0DhtRvXGVE,Selim biriyani house,22.1922467,92.2227523,0,,,"56RF+V4R, Bandarban, Bangladesh"
ChIJMTvAAyBqrTAR8Jys021ovvg,"বংডঃ ফাস্ট ফুড, মুন্ডি এন্ড কাবাব হাউস",22.1991982,92.22278709999999,4.2,127.0,1.0,"56XF+M4F, Bandarban, Bangladesh"
ChIJU3gDvrtrrTARMHoodmJ_uRo,রুপসী বাংলা,22.1928536,92.2153526,3.8,53.0,,"56V8+44X, Bandarban, Bangladesh"
ChIJ7ytRpkVrrTAREUkuCAju5mY,media vat ghor,22.1964147,92.21969589999999,5,2.0,,"56W9+HV8, Mosjid Rd, Bandarban, Bangladesh"
ChIJQUAVm99rrTARI8pRepVqzZc,Casino,22.1935628,92.2187476,0,,,"Bandarban 3206, Bangladesh"
ChIJpQM3sr5rrTAR6nMy3QWjHlo,সম্প্রতি রেস্টুরেন্ট,22.198961,92.2210441,0,,,"56XC+HCM মধ্যম পাড়া, Bandarban, Bangladesh"
ChIJy94twrNrrTARv2BleCqTtrE,SIZZLE,22.1935628,92.2187476,4.5,4.0,,"ট্রাফিক মোড়, Bandarban 4030, Bangladesh"
ChIJzbVVc-prrTARCTi9hMePfMQ,জলপাই রেষ্টুরেন্ট,22.1900299,92.21864629999999,2,1.0,,"56R9+2F2, Bandarban, Bangladesh"
ChIJF_h8klJrrTARB8lHmrzzuaQ,Food Court (Restaurant),22.1908051,92.21659269999999,4.3,3.0,,"22.190784152706716, 92.21650788090156, Wapda Bridge, Near Al-Faruq Institute, Bandarban 4600, Bangladesh"
ChIJOSzrFyVqrTARThfIxzCY7Po,Kalapata Resturant,22.1896619,92.21512079999999,3.8,336.0,,"Bus Station Main Road, Bandarban 4600, Bangladesh"
ChIJ3SpO6SRqrTARwD16ki4cDn8,টু স্টার রেষ্টুরেন্ট এন্ড বিরানী হাউস,22.1919093,92.21517550000002,0,,,"56R8+Q37, Sadar Rd, Bandarban, Bangladesh"
ChIJqaD0iptrrTARWTC70eTIEPM,A&U readytoeat,22.1935628,92.2187476,0,,,"56V9+CFH, Bandarban 4600, Bangladesh"
ChIJUZRJ3qeBrTARn7IhrpKUCRM,সাঙ্গু রেস্টুরেন্ট এন্ড মুন্ডি হাউজ,21.8210961,92.43569599999999,5,1.0,,"RCCP+C7P, Thanchi, Bangladesh"
